index,source,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,Entire home/apt,Hotel room,Private room,Shared room
615,previous scrape,40.40715,-3.74993,2,1.0,1.0,0.07534246575342465,3,1125,5.0,0.0,0.0,1.0,0.0
616,city scrape,40.41184,-3.70446,6,3.0,3.0,0.6780821917808219,1,365,4.83,1.0,0.0,0.0,0.0
617,city scrape,40.41359,-3.71837,2,3.0,1.0,0.0684931506849315,2,365,4.5,0.0,0.0,1.0,0.0
618,city scrape,40.4254,-3.70403,2,1.0,2.0,0.22945205479452052,7,180,4.96,1.0,0.0,0.0,0.0
619,city scrape,40.42845,-3.7037,3,1.0,4.0,0.3664383561643835,2,1125,4.74,1.0,0.0,0.0,0.0
620,city scrape,40.42874,-3.65161,1,1.0,2.0,0.14383561643835616,2,1125,4.89,0.0,0.0,1.0,0.0
621,city scrape,40.42284,-3.6761,4,1.0,2.0,0.38013698630136983,2,180,4.52,1.0,0.0,0.0,0.0
622,previous scrape,40.38867,-3.6661,3,1.0,2.0,0.08561643835616438,2,15,4.17,1.0,0.0,0.0,0.0
623,city scrape,40.48766,-3.72365,4,1.0,1.0,0.23972602739726023,2,1125,4.0,0.0,0.0,1.0,0.0
624,city scrape,40.42329,-3.70339,4,2.0,2.0,0.4006849315068493,3,1125,4.64,1.0,0.0,0.0,0.0
625,city scrape,40.42357,-3.70387,2,1.0,1.0,0.1232876712328767,1,3,4.28,0.0,0.0,1.0,0.0
626,city scrape,40.42343,-3.7031,2,1.0,1.0,0.1404109589041096,1,3,4.39,0.0,0.0,1.0,0.0
627,previous scrape,40.42529,-3.70429,2,1.0,1.0,0.0410958904109589,1,3,4.33,0.0,0.0,1.0,0.0
628,city scrape,40.43727,-3.67535,6,3.0,4.0,0.3698630136986301,4,1125,4.92,1.0,0.0,0.0,0.0
629,city scrape,40.38897,-3.71511,2,1.0,1.0,0.0993150684931507,4,60,4.94,0.0,0.0,1.0,0.0
630,city scrape,40.40806,-3.68332,4,2.0,2.0,0.3082191780821918,2,1125,4.78,1.0,0.0,0.0,0.0
631,city scrape,40.42296,-3.67255,2,1.0,1.0,0.6575342465753424,2,1125,4.78,1.0,0.0,0.0,0.0
632,city scrape,40.48714,-3.67108,4,2.0,4.0,0.571917808219178,3,1125,4.86,1.0,0.0,0.0,0.0
633,previous scrape,40.41167,-3.70427,4,1.0,2.0,0.18493150684931506,2,1125,4.46,1.0,0.0,0.0,0.0
634,previous scrape,40.46652,-3.63299,2,1.0,2.0,0.1095890410958904,1,1125,5.0,0.0,0.0,1.0,0.0
635,city scrape,40.41504,-3.70686,3,1.0,1.0,0.3561643835616438,2,31,4.79,1.0,0.0,0.0,0.0
636,city scrape,40.45564,-3.69403,2,1.0,1.0,0.386986301369863,5,1125,4.59,1.0,0.0,0.0,0.0
637,city scrape,40.39429,-3.69666,4,1.0,1.0,0.15753424657534246,1,1125,4.74,1.0,0.0,0.0,0.0
638,city scrape,40.44805,-3.60888,2,1.0,2.0,0.0958904109589041,1,1125,4.69,0.0,0.0,1.0,0.0
639,previous scrape,40.41877,-3.67519,4,1.0,2.0,0.3013698630136986,3,1125,4.71,1.0,0.0,0.0,0.0
640,city scrape,40.43275,-3.70848,1,1.0,1.0,0.10616438356164382,30,1125,5.0,1.0,0.0,0.0,0.0
641,city scrape,40.42537,-3.70664,3,2.0,2.0,0.273972602739726,6,365,4.62,1.0,0.0,0.0,0.0
642,city scrape,40.41681,-3.70665,5,3.0,3.0,0.523972602739726,1,1125,4.35,1.0,0.0,0.0,0.0
643,city scrape,40.4149,-3.70699,4,2.0,2.0,0.44863013698630133,1,1125,4.28,1.0,0.0,0.0,0.0
644,city scrape,40.41058,-3.70217,5,1.0,2.0,0.2465753424657534,3,1125,4.51,1.0,0.0,0.0,0.0
645,city scrape,40.376438,-3.735216,2,1.0,1.0,0.07876712328767123,1,15,4.54,0.0,0.0,1.0,0.0
646,city scrape,40.41174,-3.69496,2,2.0,4.0,0.2226027397260274,5,1125,4.47,1.0,0.0,0.0,0.0
647,previous scrape,40.45278,-3.70575,4,1.0,2.0,0.1541095890410959,2,31,5.0,1.0,0.0,0.0,0.0
648,city scrape,40.43997,-3.61707,2,2.0,3.0,0.2465753424657534,2,1125,4.78,1.0,0.0,0.0,0.0
649,previous scrape,40.41088,-3.705,2,1.0,1.0,0.2465753424657534,2,1125,5.0,1.0,0.0,0.0,0.0
650,city scrape,40.41655,-3.70331,4,2.0,3.0,0.39383561643835613,3,20,4.83,1.0,0.0,0.0,0.0
651,city scrape,40.43463,-3.69253,2,1.0,1.0,0.48630136986301364,4,1125,4.75,1.0,0.0,0.0,0.0
652,city scrape,40.41757,-3.69808,4,1.0,2.0,0.2054794520547945,1,21,4.39,0.0,0.0,1.0,0.0
653,city scrape,40.43805,-3.67307,6,4.0,5.0,0.7294520547945205,2,1125,4.7,1.0,0.0,0.0,0.0
654,city scrape,40.41078,-3.71478,3,1.0,1.0,0.18835616438356162,3,30,4.7,0.0,0.0,1.0,0.0
655,city scrape,40.41254,-3.71305,6,2.0,3.0,0.6404109589041096,3,90,4.47,1.0,0.0,0.0,0.0
656,city scrape,40.41036,-3.69937,4,2.0,2.0,0.2363013698630137,3,1125,4.5,1.0,0.0,0.0,0.0
657,city scrape,40.44615,-3.67459,2,1.0,2.0,0.16095890410958902,30,1125,4.67,1.0,0.0,0.0,0.0
658,city scrape,40.4716,-3.67378,4,2.0,2.0,0.2465753424657534,5,90,4.54,1.0,0.0,0.0,0.0
659,city scrape,40.42126,-3.70305,4,1.0,2.0,0.2568493150684931,1,90,4.76,1.0,0.0,0.0,0.0
660,previous scrape,40.40685,-3.70606,6,2.0,3.0,0.2465753424657534,4,365,3.75,1.0,0.0,0.0,0.0
661,previous scrape,40.40219,-3.68098,2,1.0,1.0,0.14726027397260272,1,1125,4.68,0.0,0.0,1.0,0.0
662,previous scrape,40.42135,-3.6999,4,2.0,3.0,0.4006849315068493,7,1125,4.84,1.0,0.0,0.0,0.0
663,city scrape,40.41719,-3.70148,3,2.0,3.0,0.3047945205479452,1,365,4.87,1.0,0.0,0.0,0.0
664,city scrape,40.39675,-3.7654,1,1.0,1.0,0.0410958904109589,1,60,5.0,0.0,0.0,1.0,0.0
665,previous scrape,40.41026,-3.70517,6,2.0,3.0,0.21232876712328766,2,1125,4.71,1.0,0.0,0.0,0.0
666,city scrape,40.4211,-3.68414,2,1.0,1.0,0.5445205479452054,1,365,4.44,1.0,0.0,0.0,0.0
667,city scrape,40.45103,-3.65866,4,3.0,3.0,0.5684931506849314,1,180,4.74,1.0,0.0,0.0,0.0
668,city scrape,40.41246,-3.70757,5,2.0,4.0,0.42123287671232873,3,180,4.72,1.0,0.0,0.0,0.0
669,previous scrape,40.42846,-3.7194,1,1.0,1.0,0.08561643835616438,15,30,4.8,0.0,0.0,1.0,0.0
670,city scrape,40.40906,-3.7132,2,1.0,1.0,0.1678082191780822,30,1125,4.61,1.0,0.0,0.0,0.0
671,city scrape,40.43097,-3.68671,2,1.0,1.0,0.3595890410958904,15,1125,4.9,1.0,0.0,0.0,0.0
672,previous scrape,40.42231,-3.67136,2,1.0,1.0,0.10273972602739725,2,30,5.0,0.0,0.0,1.0,0.0
673,city scrape,40.47266,-3.68533,2,1.0,2.0,0.21232876712328766,2,30,4.66,1.0,0.0,0.0,0.0
674,previous scrape,40.42981,-3.6934,3,1.0,2.0,0.297945205479452,1,1125,5.0,1.0,0.0,0.0,0.0
675,previous scrape,40.40598,-3.69967,8,4.0,4.0,0.48972602739726023,2,1125,4.84,1.0,0.0,0.0,0.0
676,city scrape,40.4235911,-3.7031974,4,2.0,3.0,0.23972602739726023,15,1120,4.27,1.0,0.0,0.0,0.0
677,previous scrape,40.42902,-3.68073,2,1.0,5.0,0.226027397260274,7,60,4.44,1.0,0.0,0.0,0.0
678,previous scrape,40.42315,-3.70104,2,1.0,2.0,0.2636986301369863,2,1125,5.0,1.0,0.0,0.0,0.0
679,city scrape,40.41021,-3.69713,2,1.0,1.0,0.1232876712328767,3,1125,4.88,0.0,0.0,1.0,0.0
680,city scrape,40.41527,-3.70613,1,1.0,8.0,0.07534246575342465,1,1125,4.85,0.0,0.0,0.0,1.0
681,previous scrape,40.40692,-3.6777,1,1.0,1.0,0.07534246575342465,3,6,4.9,0.0,0.0,1.0,0.0
682,previous scrape,40.44032,-3.67703,6,3.0,4.0,0.2226027397260274,5,1125,4.77,1.0,0.0,0.0,0.0
683,city scrape,40.47384,-3.70159,1,1.0,2.0,0.06506849315068493,3,1125,4.91,0.0,0.0,1.0,0.0
684,previous scrape,40.40253,-3.69666,5,3.0,3.0,0.2191780821917808,3,365,4.57,1.0,0.0,0.0,0.0
685,previous scrape,40.42349,-3.70634,2,1.0,1.0,0.0410958904109589,1,1125,4.6,0.0,0.0,1.0,0.0
686,city scrape,40.43857,-3.61918,1,1.0,1.0,0.09246575342465753,2,1125,4.62,0.0,0.0,1.0,0.0
687,city scrape,40.40959,-3.71687,2,1.0,2.0,0.2534246575342466,4,365,4.77,1.0,0.0,0.0,0.0
688,city scrape,40.41268,-3.70898,4,1.0,4.0,0.2089041095890411,2,31,4.88,1.0,0.0,0.0,0.0
689,city scrape,40.41255,-3.70337,2,1.0,1.0,0.3013698630136986,28,1125,4.63,1.0,0.0,0.0,0.0
690,city scrape,40.42865,-3.67613,2,1.0,3.0,0.21575342465753422,5,90,4.25,1.0,0.0,0.0,0.0
691,city scrape,40.41428,-3.69806,2,1.0,1.0,0.16095890410958902,10,200,4.64,0.0,0.0,1.0,0.0
692,previous scrape,40.43218,-3.67414,2,1.0,1.0,0.21232876712328766,1,3,4.79,1.0,0.0,0.0,0.0
693,previous scrape,40.43493,-3.70369,2,1.0,2.0,0.2910958904109589,7,90,4.85,1.0,0.0,0.0,0.0
694,city scrape,40.41347,-3.70888,2,1.0,1.0,0.2089041095890411,1,90,4.66,1.0,0.0,0.0,0.0
695,city scrape,40.40377,-3.75881,6,1.0,4.0,0.386986301369863,1,1125,4.19,1.0,0.0,0.0,0.0
696,city scrape,40.37538,-3.73353,2,1.0,1.0,0.1780821917808219,7,80,4.83,1.0,0.0,0.0,0.0
697,city scrape,40.44109,-3.67603,2,1.0,1.0,0.1095890410958904,2,1125,4.81,0.0,0.0,1.0,0.0
698,city scrape,40.41102,-3.69438,3,1.0,2.0,0.3150684931506849,1,365,4.83,1.0,0.0,0.0,0.0
699,city scrape,40.40621,-3.6822,2,1.0,1.0,0.13013698630136986,3,365,4.7,0.0,0.0,1.0,0.0
700,city scrape,40.45505,-3.69229,2,1.0,1.0,0.571917808219178,20,1125,4.0,1.0,0.0,0.0,0.0
701,city scrape,40.42472,-3.71167,2,1.0,1.0,0.07876712328767123,2,1125,4.49,0.0,0.0,1.0,0.0
702,city scrape,40.40157,-3.64472,2,1.0,2.0,0.04452054794520548,2,365,4.68,0.0,0.0,1.0,0.0
703,city scrape,40.41505,-3.70674,10,3.0,8.0,0.6335616438356164,3,300,4.81,1.0,0.0,0.0,0.0
704,city scrape,40.43033,-3.70065,3,1.0,1.0,0.14726027397260272,5,1125,4.83,0.0,0.0,1.0,0.0
705,city scrape,40.41497,-3.7014,6,2.0,5.0,0.5582191780821918,3,300,4.73,1.0,0.0,0.0,0.0
706,previous scrape,40.43382,-3.70519,2,1.0,1.0,0.10616438356164382,365,1125,4.5,0.0,0.0,1.0,0.0
707,city scrape,40.423737,-3.71006,4,1.0,2.0,0.3527397260273972,1,28,4.25,1.0,0.0,0.0,0.0
708,city scrape,40.42284,-3.7106,2,1.0,2.0,0.1952054794520548,4,1125,4.27,0.0,0.0,1.0,0.0
709,city scrape,40.40825,-3.70474,4,2.0,3.0,0.3390410958904109,4,1124,4.92,1.0,0.0,0.0,0.0
710,city scrape,40.41617,-3.67808,3,2.0,2.0,0.2465753424657534,3,30,4.74,1.0,0.0,0.0,0.0
711,previous scrape,40.43309,-3.66701,2,1.0,1.0,0.1780821917808219,20,1125,5.0,1.0,0.0,0.0,0.0
712,city scrape,40.41009,-3.69438,2,1.0,1.0,0.2842465753424657,3,1125,4.47,1.0,0.0,0.0,0.0
713,city scrape,40.41574,-3.67072,5,5.0,5.0,0.48630136986301364,4,1125,4.7,1.0,0.0,0.0,0.0
714,city scrape,40.4191,-3.7079,4,1.0,1.0,0.273972602739726,1,1125,4.75,1.0,0.0,0.0,0.0
715,previous scrape,40.42164,-3.69722,6,3.0,3.0,0.9863013698630138,4,1125,5.0,1.0,0.0,0.0,0.0
716,previous scrape,40.4162,-3.67379,1,1.0,1.0,0.09246575342465753,5,30,4.82,0.0,0.0,1.0,0.0
717,city scrape,40.43123,-3.66658,3,1.0,3.0,0.2465753424657534,3,180,4.9,1.0,0.0,0.0,0.0
718,city scrape,40.44597,-3.63157,2,1.0,1.0,0.1780821917808219,1,30,4.85,0.0,0.0,1.0,0.0
719,city scrape,40.4111,-3.7134,3,2.0,3.0,0.4178082191780822,2,1125,4.84,1.0,0.0,0.0,0.0
720,city scrape,40.40955,-3.70207,2,1.0,1.0,0.3904109589041096,3,90,4.8,1.0,0.0,0.0,0.0
721,city scrape,40.41991,-3.70155,2,1.0,1.0,0.22945205479452052,3,60,4.52,1.0,0.0,0.0,0.0
722,previous scrape,40.4572,-3.64525,3,1.0,2.0,0.136986301369863,1,85,4.68,1.0,0.0,0.0,0.0
723,city scrape,40.41288,-3.70642,4,2.0,3.0,0.39383561643835613,3,20,4.89,1.0,0.0,0.0,0.0
724,city scrape,40.40962,-3.71945,2,2.0,2.0,0.18835616438356162,10,30,4.83,1.0,0.0,0.0,0.0
725,city scrape,40.45034,-3.69474,1,1.0,1.0,0.16095890410958902,5,1125,4.87,0.0,0.0,1.0,0.0
726,previous scrape,40.42166,-3.70321,5,2.0,2.0,0.23972602739726023,3,14,5.0,1.0,0.0,0.0,0.0
727,previous scrape,40.42198,-3.68995,4,1.0,1.0,0.297945205479452,2,1125,5.0,1.0,0.0,0.0,0.0
728,previous scrape,40.40865,-3.68468,3,1.0,1.0,0.297945205479452,3,10,4.71,1.0,0.0,0.0,0.0
729,city scrape,40.42184,-3.71134,2,1.0,3.0,0.1780821917808219,3,1125,4.58,0.0,0.0,1.0,0.0
730,city scrape,40.41041,-3.69778,4,1.0,2.0,0.18835616438356162,90,1125,4.71,1.0,0.0,0.0,0.0
731,city scrape,40.40899,-3.70366,4,1.0,2.0,0.273972602739726,1,365,4.33,1.0,0.0,0.0,0.0
732,city scrape,40.40855,-3.70946,2,1.0,2.0,0.21575342465753422,10,100,4.33,1.0,0.0,0.0,0.0
733,city scrape,40.39889,-3.69318,2,1.0,1.0,0.08904109589041095,2,1125,4.83,0.0,0.0,1.0,0.0
734,city scrape,40.45268,-3.59417,1,1.0,1.0,0.3082191780821918,2,15,5.0,0.0,0.0,1.0,0.0
735,city scrape,40.43721,-3.67314,4,2.0,5.0,0.3835616438356164,30,1000,4.89,1.0,0.0,0.0,0.0
736,city scrape,40.42444,-3.7076,2,1.0,1.0,0.2328767123287671,3,1125,4.36,1.0,0.0,0.0,0.0
737,previous scrape,40.45755,-3.70129,4,3.0,3.0,0.26712328767123283,1,60,4.43,1.0,0.0,0.0,0.0
738,city scrape,40.39493,-3.69977,6,2.0,3.0,0.3150684931506849,3,180,4.79,1.0,0.0,0.0,0.0
739,city scrape,40.43536,-3.65044,1,1.0,1.0,0.06506849315068493,2,60,4.76,0.0,0.0,1.0,0.0
740,city scrape,40.45113,-3.70879,1,1.0,1.0,0.023972602739726026,30,1125,5.0,0.0,0.0,1.0,0.0
741,city scrape,40.4094,-3.70113,2,2.0,3.0,0.2465753424657534,10,1125,4.17,0.0,0.0,1.0,0.0
742,city scrape,40.40575,-3.71073,2,1.0,2.0,0.9999999999999999,3,45,4.32,0.0,0.0,1.0,0.0
743,city scrape,40.45131,-3.6548,4,3.0,3.0,0.48287671232876705,5,90,4.4,1.0,0.0,0.0,0.0
744,previous scrape,40.46519,-3.71382,4,2.0,3.0,0.1780821917808219,2,1125,4.36,1.0,0.0,0.0,0.0
745,city scrape,40.42453,-3.70058,6,2.0,4.0,0.3116438356164383,2,1125,4.81,1.0,0.0,0.0,0.0
746,city scrape,40.40846,-3.69426,1,1.0,1.0,0.1267123287671233,4,10,4.95,0.0,0.0,1.0,0.0
747,city scrape,40.41159,-3.69762,3,1.0,2.0,0.22945205479452052,1,365,4.74,1.0,0.0,0.0,0.0
748,city scrape,40.41401,-3.70757,2,1.0,1.0,0.40410958904109584,4,31,4.86,1.0,0.0,0.0,0.0
749,city scrape,40.427,-3.63119,1,1.0,1.0,0.0410958904109589,1,1125,4.57,0.0,0.0,1.0,0.0
750,city scrape,40.40818,-3.70471,1,1.0,2.0,0.09246575342465753,1,1125,4.87,0.0,0.0,1.0,0.0
751,previous scrape,40.40776,-3.71018,4,2.0,3.0,0.2636986301369863,2,1125,4.33,1.0,0.0,0.0,0.0
752,previous scrape,40.41846,-3.70724,4,2.0,3.0,0.5205479452054794,3,90,4.9,1.0,0.0,0.0,0.0
753,city scrape,40.41969,-3.70576,3,1.0,2.0,0.3356164383561644,1,1125,4.56,1.0,0.0,0.0,0.0
754,city scrape,40.4045,-3.73975,2,1.0,1.0,0.16095890410958902,1,7,4.14,0.0,0.0,1.0,0.0
755,city scrape,40.42059,-3.71401,4,1.0,2.0,0.5205479452054794,5,180,4.96,1.0,0.0,0.0,0.0
756,city scrape,40.4086,-3.71063,9,4.0,7.0,0.6232876712328766,4,1125,4.96,1.0,0.0,0.0,0.0
757,previous scrape,40.45204,-3.70033,1,1.0,1.0,0.03424657534246575,5,1125,5.0,0.0,0.0,1.0,0.0
758,city scrape,40.46226,-3.70575,1,1.0,1.0,0.05821917808219178,15,1125,5.0,0.0,0.0,1.0,0.0
759,city scrape,40.40473,-3.74166,2,1.0,2.0,0.16095890410958902,1,7,4.28,0.0,0.0,1.0,0.0
760,previous scrape,40.39358,-3.73905,1,1.0,1.0,0.06506849315068493,1,4,4.75,0.0,0.0,1.0,0.0
761,city scrape,40.4179208,-3.672591,4,1.0,2.0,0.3116438356164383,4,120,4.73,1.0,0.0,0.0,0.0
762,previous scrape,40.422,-3.69686,4,1.0,2.0,0.21232876712328766,2,60,4.84,1.0,0.0,0.0,0.0
763,city scrape,40.40445,-3.74194,2,1.0,1.0,0.16095890410958902,1,7,4.16,0.0,0.0,1.0,0.0
764,previous scrape,40.41094,-3.71623,4,1.0,2.0,0.1780821917808219,7,60,4.69,1.0,0.0,0.0,0.0
765,city scrape,40.4155,-3.70749,2,1.0,2.0,0.06164383561643835,3,1125,4.9,0.0,0.0,1.0,0.0
766,city scrape,40.41628,-3.70912,4,3.0,4.0,0.1643835616438356,2,1125,4.88,1.0,0.0,0.0,0.0
767,city scrape,40.46464,-3.69415,4,1.0,2.0,0.1780821917808219,6,1000,4.71,1.0,0.0,0.0,0.0
768,previous scrape,40.40692,-3.70153,1,1.0,1.0,0.13013698630136986,2,1125,4.95,0.0,0.0,1.0,0.0
769,city scrape,40.39615,-3.66621,4,2.0,3.0,0.2910958904109589,60,1125,4.83,1.0,0.0,0.0,0.0
770,previous scrape,40.42198,-3.70057,3,1.0,1.0,0.3150684931506849,2,31,4.44,1.0,0.0,0.0,0.0
771,city scrape,40.46611,-3.68246,2,1.0,1.0,0.2465753424657534,3,1125,5.0,0.0,0.0,1.0,0.0
772,city scrape,40.44266,-3.65135,1,1.0,1.0,0.06506849315068493,4,14,4.78,0.0,0.0,1.0,0.0
773,city scrape,40.39366,-3.66752,4,2.0,2.0,0.2534246575342466,58,1125,4.7,1.0,0.0,0.0,0.0
774,city scrape,40.42284,-3.7106,2,1.0,2.0,0.14726027397260272,2,1000,4.61,0.0,0.0,1.0,0.0
775,city scrape,40.42691,-3.71961,5,3.0,4.0,0.523972602739726,4,1125,4.88,1.0,0.0,0.0,0.0
776,city scrape,40.42408,-3.69943,4,2.0,2.0,0.48287671232876705,10,1125,4.83,1.0,0.0,0.0,0.0
777,city scrape,40.41213,-3.70117,2,1.0,1.0,0.226027397260274,3,1125,4.69,1.0,0.0,0.0,0.0
778,city scrape,40.4279,-3.66934,4,2.0,2.0,0.48630136986301364,90,360,4.57,1.0,0.0,0.0,0.0
779,city scrape,40.4238,-3.70478,2,1.0,2.0,0.2089041095890411,2,120,4.86,1.0,0.0,0.0,0.0
780,city scrape,40.41112,-3.6969,4,1.0,2.0,0.4280821917808219,6,1125,4.87,1.0,0.0,0.0,0.0
781,previous scrape,40.40391,-3.70081,2,1.0,1.0,0.05821917808219178,1,1125,4.0,0.0,0.0,1.0,0.0
782,city scrape,40.42624,-3.70236,5,2.0,4.0,0.4520547945205479,3,30,4.92,1.0,0.0,0.0,0.0
783,city scrape,40.4089,-3.70033,1,1.0,1.0,0.4691780821917808,1,1125,4.57,1.0,0.0,0.0,0.0
784,city scrape,40.40927,-3.70461,2,1.0,2.0,0.1267123287671233,1,1125,4.42,1.0,0.0,0.0,0.0
785,previous scrape,40.40489,-3.69532,6,2.0,4.0,0.21232876712328766,3,15,4.91,1.0,0.0,0.0,0.0
786,city scrape,40.42459,-3.69989,4,1.0,2.0,0.4280821917808219,2,1125,4.76,1.0,0.0,0.0,0.0
787,city scrape,40.44944,-3.70206,3,2.0,2.0,0.3150684931506849,2,1125,4.76,1.0,0.0,0.0,0.0
788,city scrape,40.421349,-3.706204,3,1.0,2.0,0.3458904109589041,1,1124,4.05,1.0,0.0,0.0,0.0
789,city scrape,40.40254,-3.64521,6,3.0,3.0,0.297945205479452,3,1125,4.8,1.0,0.0,0.0,0.0
790,previous scrape,40.41074,-3.70616,2,1.0,1.0,0.297945205479452,3,1125,4.91,1.0,0.0,0.0,0.0
791,city scrape,40.41323,-3.71215,2,1.0,1.0,0.21232876712328766,3,1125,4.88,1.0,0.0,0.0,0.0
792,city scrape,40.422382,-3.705461,4,1.0,2.0,0.3732876712328767,1,1124,4.22,1.0,0.0,0.0,0.0
793,city scrape,40.43014,-3.71144,1,1.0,1.0,0.21232876712328766,1,1125,4.94,1.0,0.0,0.0,0.0
794,previous scrape,40.42376,-3.70112,2,1.0,1.0,0.08561643835616438,3,1125,4.08,1.0,0.0,0.0,0.0
795,city scrape,40.42181,-3.7098,4,1.0,1.0,0.3082191780821918,2,1125,4.72,1.0,0.0,0.0,0.0
796,previous scrape,40.42426,-3.69953,2,1.0,1.0,0.2054794520547945,1,1125,5.0,1.0,0.0,0.0,0.0
797,city scrape,40.41602,-3.69945,5,2.0,3.0,0.40410958904109584,2,1125,4.74,1.0,0.0,0.0,0.0
798,city scrape,40.47153,-3.72746,3,2.0,3.0,0.34931506849315064,3,90,4.78,1.0,0.0,0.0,0.0
799,city scrape,40.41027,-3.70129,3,1.0,1.0,0.2054794520547945,5,1125,4.42,1.0,0.0,0.0,0.0
800,previous scrape,40.42167,-3.68004,4,1.0,2.0,0.3116438356164383,30,1125,4.83,1.0,0.0,0.0,0.0
801,city scrape,40.42932,-3.68441,2,1.0,1.0,0.3424657534246575,1,30,4.67,1.0,0.0,0.0,0.0
802,city scrape,40.424095,-3.709137,4,1.0,2.0,0.3527397260273972,1,1124,4.25,1.0,0.0,0.0,0.0
803,city scrape,40.44437,-3.78552,7,2.0,4.0,0.3390410958904109,7,365,4.82,1.0,0.0,0.0,0.0
804,previous scrape,40.42008,-3.70399,2,1.0,1.0,0.22945205479452052,4,1125,4.69,0.0,0.0,1.0,0.0
805,city scrape,40.39846,-3.71711,4,2.0,2.0,0.3253424657534246,3,30,4.85,1.0,0.0,0.0,0.0
806,city scrape,40.45718,-3.70247,1,1.0,1.0,0.0547945205479452,1,1125,4.34,0.0,0.0,1.0,0.0
807,city scrape,40.45345,-3.67222,1,1.0,1.0,0.07534246575342465,5,1125,4.86,0.0,0.0,1.0,0.0
808,city scrape,40.39843,-3.67129,2,2.0,1.0,0.1541095890410959,3,1125,4.38,1.0,0.0,0.0,0.0
809,city scrape,40.40818,-3.69999,6,2.0,3.0,0.2465753424657534,3,1120,4.51,1.0,0.0,0.0,0.0
810,city scrape,40.41584,-3.70683,4,1.0,2.0,0.3527397260273972,1,1000,4.9,1.0,0.0,0.0,0.0
811,city scrape,40.41909,-3.70719,4,2.0,2.0,0.3561643835616438,1,365,4.81,1.0,0.0,0.0,0.0
812,city scrape,40.43877,-3.70722,1,1.0,2.0,0.11643835616438356,90,1125,4.92,1.0,0.0,0.0,0.0
813,city scrape,40.42462539672852,-3.700800895690918,2,1.0,1.0,0.3664383561643835,1,90,4.47,1.0,0.0,0.0,0.0
814,city scrape,40.42517,-3.71455,4,2.0,2.0,0.3321917808219178,300,1125,4.33,1.0,0.0,0.0,0.0
815,previous scrape,40.41452,-3.69985,2,1.0,1.0,0.2568493150684931,2,90,5.0,0.0,0.0,1.0,0.0
816,city scrape,40.4101,-3.69309,4,2.0,3.0,0.3150684931506849,3,365,4.38,1.0,0.0,0.0,0.0
817,previous scrape,40.45678,-3.5847,1,1.0,1.0,0.0821917808219178,1,1125,4.85,0.0,0.0,1.0,0.0
818,city scrape,40.41026,-3.70081,4,3.0,4.0,0.6404109589041096,3,1125,4.67,1.0,0.0,0.0,0.0
819,city scrape,40.41276,-3.69682,6,2.0,5.0,0.5273972602739726,1,365,4.86,1.0,0.0,0.0,0.0
820,city scrape,40.41031,-3.71023,8,4.0,5.0,0.9315068493150684,90,1125,4.67,1.0,0.0,0.0,0.0
821,city scrape,40.42207,-3.67782,4,2.0,3.0,0.8082191780821918,3,1125,4.59,1.0,0.0,0.0,0.0
822,previous scrape,40.41483,-3.70102,2,1.0,2.0,0.3835616438356164,3,1124,4.72,1.0,0.0,0.0,0.0
823,previous scrape,40.4108,-3.69782,1,1.0,1.0,0.24315068493150682,3,1125,4.67,1.0,0.0,0.0,0.0
824,city scrape,40.41459,-3.7026,3,1.0,1.0,0.3390410958904109,2,1125,4.93,1.0,0.0,0.0,0.0
825,city scrape,40.413734436,-3.696208954,6,2.0,5.0,0.5136986301369862,1,365,4.88,1.0,0.0,0.0,0.0
826,city scrape,40.38504,-3.66572,2,1.0,1.0,0.0547945205479452,3,30,4.84,0.0,0.0,1.0,0.0
827,city scrape,40.42145,-3.70035,2,1.0,1.0,0.21232876712328766,180,365,4.77,0.0,0.0,1.0,0.0
828,city scrape,40.4107,-3.7057,4,1.0,2.0,0.1815068493150685,3,1125,4.72,1.0,0.0,0.0,0.0
829,city scrape,40.4022,-3.69048,1,1.0,1.0,0.0821917808219178,2,1125,4.87,0.0,0.0,1.0,0.0
830,city scrape,40.45413,-3.67434,4,3.0,3.0,0.3150684931506849,7,1125,4.47,1.0,0.0,0.0,0.0
831,city scrape,40.41556,-3.66986,2,1.0,1.0,0.6575342465753424,1,1125,5.0,0.0,0.0,1.0,0.0
832,previous scrape,40.45658,-3.58685,2,1.0,1.0,0.0993150684931507,1,1125,4.83,0.0,0.0,1.0,0.0
833,city scrape,40.41542434692383,-3.711281061172485,6,6.0,6.0,0.9999999999999999,300,360,4.8,1.0,0.0,0.0,0.0
834,city scrape,40.42319,-3.68463,2,1.0,2.0,0.4520547945205479,4,365,4.81,1.0,0.0,0.0,0.0
835,city scrape,40.40947,-3.69781,4,1.0,2.0,0.21232876712328766,2,1125,4.56,1.0,0.0,0.0,0.0
836,city scrape,40.43299,-3.71063,2,1.0,1.0,0.3013698630136986,3,1125,4.66,1.0,0.0,0.0,0.0
837,previous scrape,40.40828,-3.70031,2,1.0,1.0,0.05821917808219178,1,1125,4.05,0.0,0.0,1.0,0.0
838,city scrape,40.42067,-3.70899,4,2.0,2.0,0.40753424657534243,4,1125,4.84,1.0,0.0,0.0,0.0
839,previous scrape,40.41286,-3.70968,2,1.0,1.0,0.136986301369863,2,11111,4.71,1.0,0.0,0.0,0.0
